"Points:0","Points:1","Points:2","U:0","U:1","U:2","p"
0.57093,-0.0070778,0,8.505,0.74984,0.0003175,2.9008
0.57093,-0.0070778,0,8.505,0.74984,0.0003175,2.9008
0.57093,-0.0070778,0,8.505,0.74984,0.0003175,2.9008
0.57509,-0.0039043,0,6.2686,0.62965,0.0004639,4.1572
0.58754,-0.0045658,0,7.181,0.41566,0.00029888,6.6923
0.58754,-0.0045658,0,7.181,0.41566,0.00029888,6.6923
0.58754,-0.0045658,0,7.181,0.41566,0.00029888,6.6923
0.58754,-0.0045658,0,7.181,0.41566,0.00029888,6.6923
0.58444,-0.0033035,0,6.0604,0.46447,0.00042485,6.611
0.58444,-0.0033035,0,6.0604,0.46447,0.00042485,6.611
0.59492,-0.0034328,0,6.6076,0.18203,0.0019365,6.6109
0.59582,-0.0044449,0,7.3399,0.20728,0.00030151,6.1839
0.59582,-0.0044449,0,7.3399,0.20728,0.00030151,6.1839
0.59582,-0.0044449,0,7.3399,0.20728,0.00030151,6.1839
0.59582,-0.0044449,0,7.3399,0.20728,0.00030151,6.1839
0.59582,-0.0044449,0,7.3399,0.20728,0.00030151,6.1839
0.59168,-0.0027147,0,5.9329,0.22765,-0.0011594,7.068
0.59168,-0.0027147,0,5.9329,0.22765,-0.0011594,7.068
0.59271,-0.0033048,0,6.4005,0.22476,0.0040478,6.8712
0.59271,-0.0033048,0,6.4005,0.22476,0.0040478,6.8712
0.60006,0.0019547,0,3.41,-0.73513,0.00056923,3.8536
0.59909,0.0028645,0,4.5515,-0.88076,0.00062416,2.8626
0.60103,0.002458,0,4.1138,-0.74885,0.00073848,4.7255
0.60103,0.002458,0,4.1138,-0.74885,0.00073848,4.7255
0.56677,0.0089917,0,8.1245,-0.85619,0.0015589,-8.7474
0.56781,0.0089987,0,8.2162,-0.87496,0.0015254,-8.7001
0.57614,0.0082909,0,8.1397,-0.93437,0.0014549,-7.3767
0.57614,0.0082909,0,8.1397,-0.93437,0.0014549,-7.3767
0.58766,0.0064383,0,7.4286,-1.131,0.0012754,-4.5959
0.59604,0.0069538,0,8.089,-1.1607,0.00085662,0.51668
0.59696,0.0069289,0,8.0753,-1.1375,0.0008381,0.96902
0.59604,0.0069538,0,8.089,-1.1607,0.00085662,0.51668
0.59604,0.0069538,0,8.089,-1.1607,0.00085662,0.51668
0.59604,0.0069538,0,8.089,-1.1607,0.00085662,0.51668
0.59394,0.0082246,0,8.8342,-1.2073,0.00076008,-0.84114
0.59394,0.0082246,0,8.8342,-1.2073,0.00076008,-0.84114
0.41122,0.010821,0,11.403,3.1511,-0.0058449,-15.712
0.41122,0.010821,0,11.403,3.1511,-0.0058449,-15.712
0.41017,0.013348,0,11.249,2.8914,-0.0015184,-11.217
0.41017,0.013348,0,11.249,2.8914,-0.0015184,-11.217
0.42382,0.013358,0,12.127,1.938,-0.0034569,-22.249
0.42382,0.013657,0,12.154,1.9355,-0.0039104,-21.991
0.43325,0.013945,0,12.049,1.3174,-0.00031127,-23.937
0.50838,0.013903,0,9.7589,-0.54402,0.0022079,-17.32
0.50806,0.01391,0,9.7566,-0.54051,0.0022201,-17.375
0.51673,0.013973,0,10.128,-0.6376,0.0016306,-16.104
0.52507,0.012694,0,9.1391,-0.66219,0.0020189,-14.96
0.52403,0.013363,0,9.8154,-0.69272,0.0016798,-15.153
0.52611,0.013341,0,9.8065,-0.70714,0.0016009,-14.713
0.52611,0.013341,0,9.8065,-0.70714,0.0016009,-14.713
0.53356,0.012736,0,9.6342,-0.75187,0.001701,-13.66
0.53341,0.012735,0,9.6256,-0.7509,0.001735,-13.686
0.53142,0.014526,0,10.797,-0.78199,0.00052614,-13.918
0.53237,0.01338,0,10.083,-0.76486,0.0013063,-13.841
0.53237,0.01338,0,10.083,-0.76486,0.0013063,-13.841
0.53445,0.013378,0,10.152,-0.77921,0.0011078,-13.484
0.53445,0.013378,0,10.152,-0.77921,0.0011078,-13.484
0.55321,0.010843,0,8.8734,-0.83773,0.0015186,-10.759
0.55321,0.010843,0,8.8734,-0.83773,0.0015186,-10.759
0.5553,0.010869,0,9.0339,-0.85501,0.0014179,-10.465
0.5553,0.010869,0,9.0339,-0.85501,0.0014179,-10.465
0.55425,0.01021,0,8.3838,-0.80599,0.0016656,-10.572
0.56259,0.012107,0,10.176,-0.96693,0.00061098,-9.2654
0.5628,0.012107,0,10.181,-0.96836,0.00060447,-9.2338
0.56267,0.012019,0,10.125,-0.96512,0.00064568,-9.2586
0.56259,0.012107,0,10.176,-0.96693,0.00061098,-9.2654
0.56259,0.012107,0,10.176,-0.96693,0.00061098,-9.2654
0.56259,0.012107,0,10.176,-0.96693,0.00061098,-9.2654
0.55634,0.01336,0,10.631,-0.94451,0.00027221,-10.177
0.56051,0.013352,0,10.676,-0.97249,0.00015777,-9.5213
0.57927,0.0095776,0,9.3027,-1.0615,0.00099563,-6.7583
0.57927,0.0095776,0,9.3027,-1.0615,0.00099563,-6.7583
0.57927,0.0095776,0,9.3027,-1.0615,0.00099563,-6.7583
0.57927,0.0095776,0,9.3027,-1.0615,0.00099563,-6.7583
0.42068,0.014628,0,12.085,2.1282,-0.003904,-19.697
0.4203,0.014181,0,12.069,2.1745,-0.0042907,-19.931
0.42068,0.014628,0,12.085,2.1282,-0.003904,-19.697
0.42068,0.014628,0,12.085,2.1282,-0.003904,-19.697
0.42068,0.014628,0,12.085,2.1282,-0.003904,-19.697
0.42068,0.014628,0,12.085,2.1282,-0.003904,-19.697
0.42068,0.014628,0,12.085,2.1282,-0.003904,-19.697
0.43847,0.015866,0,12.363,1.0758,-0.0027488,-23.385
0.43847,0.015866,0,12.363,1.0758,-0.0027488,-23.385
0.43743,0.01524,0,12.302,1.1244,-0.0022811,-23.666
0.43769,0.015235,0,12.295,1.11,-0.0021984,-23.686
0.43742,0.017132,0,12.432,1.1294,-0.0028537,-22.502
0.43675,0.017132,0,12.428,1.1614,-0.0028379,-22.412
0.43742,0.017132,0,12.432,1.1294,-0.0028537,-22.502
0.43704,0.016674,0,12.411,1.1491,-0.0029546,-22.741
0.43742,0.017132,0,12.432,1.1294,-0.0028537,-22.502
0.43742,0.017132,0,12.432,1.1294,-0.0028537,-22.502
0.44578,0.017146,0,12.423,0.77778,-0.0025754,-22.989
0.44578,0.017146,0,12.423,0.77778,-0.0025754,-22.989
0.44686,0.017136,0,12.413,0.73579,-0.0024878,-23.013
0.44578,0.017146,0,12.423,0.77778,-0.0025754,-22.989
0.44578,0.017146,0,12.423,0.77778,-0.0025754,-22.989
0.44474,0.015912,0,12.279,0.80456,-0.0017691,-23.585
0.44474,0.015912,0,12.279,0.80456,-0.0017691,-23.585
0.44717,0.016301,0,12.29,0.71385,-0.0017336,-23.434
0.44683,0.015905,0,12.236,0.72253,-0.0014118,-23.626
0.44683,0.015905,0,12.236,0.72253,-0.0014118,-23.626
0.44578,0.015305,0,12.098,0.7475,-0.00054845,-23.861
0.4437,0.018384,0,12.473,0.86067,-0.0021746,-22.306
0.43952,0.018377,0,12.455,1.0298,-0.0019493,-22.019
0.45392,0.016821,0,12.264,0.48058,-0.0016028,-22.984
0.45414,0.017099,0,12.334,0.47948,-0.0019752,-22.864
0.45414,0.017099,0,12.334,0.47948,-0.0019752,-22.864
0.45414,0.017099,0,12.334,0.47948,-0.0019752,-22.864
0.45414,0.017099,0,12.334,0.47948,-0.0019752,-22.864
0.45211,0.017016,0,12.331,0.54418,-0.0019492,-22.945
0.4531,0.015788,0,12.006,0.48466,-0.00021871,-23.431
0.45404,0.016389,0,12.209,0.46704,-0.0013186,-23.121
0.4531,0.015788,0,12.006,0.48466,-0.00021871,-23.431
0.45519,0.015818,0,11.999,0.41876,-0.00023895,-23.294
0.45445,0.015153,0,11.62,0.41558,0.0012612,-23.603
0.45415,0.015147,0,11.63,0.42549,0.001242,-23.626
0.44787,0.018376,0,12.473,0.70204,-0.0022526,-22.456
0.45205,0.018359,0,12.455,0.55784,-0.0022269,-22.407
0.45205,0.01937,0,12.475,0.56091,-0.001679,-22.003
0.45205,0.018359,0,12.455,0.55784,-0.0022269,-22.407
0.45623,0.01837,0,12.428,0.4252,-0.0021692,-22.269
0.45623,0.01837,0,12.428,0.4252,-0.0021692,-22.269
0.45623,0.01837,0,12.428,0.4252,-0.0021692,-22.269
0.45623,0.01837,0,12.428,0.4252,-0.0021692,-22.269
0.47853,0.017106,0,11.971,-0.14172,-0.00080075,-20.773
0.47919,0.017102,0,11.964,-0.1541,-0.00079853,-20.693
0.47919,0.017102,0,11.964,-0.1541,-0.00079853,-20.693
0.47919,0.017102,0,11.964,-0.1541,-0.00079853,-20.693
0.47919,0.017102,0,11.964,-0.1541,-0.00079853,-20.693
0.47814,0.015824,0,11.415,-0.15042,0.00089177,-21.162
0.47814,0.015556,0,11.177,-0.1533,0.0013445,-21.209
0.48023,0.015797,0,11.302,-0.18834,0.0010513,-20.885
0.48023,0.015797,0,11.302,-0.18834,0.0010513,-20.885
0.47918,0.015158,0,10.805,-0.17543,0.002006,-21.138
0.4771,0.018371,0,12.22,-0.095303,-0.0015831,-20.631
0.4771,0.018371,0,12.22,-0.095303,-0.0015831,-20.631
0.4771,0.018371,0,12.22,-0.095303,-0.0015831,-20.631
0.4771,0.018371,0,12.22,-0.095303,-0.0015831,-20.631
0.48753,0.017147,0,11.874,-0.29655,-0.00069393,-19.704
0.48753,0.017147,0,11.874,-0.29655,-0.00069393,-19.704
0.48931,0.017156,0,11.861,-0.32556,-0.00068445,-19.501
0.48753,0.017147,0,11.874,-0.29655,-0.00069393,-19.704
0.48753,0.017147,0,11.874,-0.29655,-0.00069393,-19.704
0.48649,0.015885,0,11.315,-0.28805,0.00081748,-20.048
0.48649,0.015885,0,11.315,-0.28805,0.00081748,-20.048
0.48947,0.016988,0,11.787,-0.33022,-0.00048691,-19.524
0.48858,0.015936,0,11.342,-0.32781,0.00072551,-19.882
0.48858,0.015936,0,11.342,-0.32781,0.00072551,-19.882
0.48753,0.015318,0,10.924,-0.31663,0.0015775,-20.154
0.48127,0.01836,0,12.172,-0.17626,-0.0014678,-20.186
0.48127,0.01836,0,12.172,-0.17626,-0.0014678,-20.186
0.48545,0.018372,0,12.128,-0.24784,-0.0013841,-19.68
0.49483,0.015879,0,11.275,-0.41323,0.00068334,-18.98
0.49483,0.015879,0,11.275,-0.41323,0.00068334,-18.98
0.49692,0.015856,0,11.259,-0.44208,0.00066085,-18.7
0.49692,0.015856,0,11.259,-0.44208,0.00066085,-18.7
0.49588,0.017133,0,11.797,-0.42059,-0.00063616,-18.621
0.49587,0.01522,0,10.848,-0.42618,0.0014435,-18.937
0.49588,0.017133,0,11.797,-0.42059,-0.00063616,-18.621
0.49588,0.017133,0,11.797,-0.42059,-0.00063616,-18.621
0.49588,0.017133,0,11.797,-0.42059,-0.00063616,-18.621
0.48962,0.018391,0,12.09,-0.31662,-0.0013083,-19.217
0.49379,0.018385,0,12.045,-0.37892,-0.0012294,-18.674
0.50422,0.01714,0,11.745,-0.52675,-0.00065085,-17.531
0.50422,0.01714,0,11.745,-0.52675,-0.00065085,-17.531
0.50422,0.01714,0,11.745,-0.52675,-0.00065085,-17.531
0.50422,0.01714,0,11.745,-0.52675,-0.00065085,-17.531
0.52924,0.014639,0,10.84,-0.76522,0.00049601,-14.214
0.52924,0.014639,0,10.84,-0.76522,0.00049601,-14.214
0.53073,0.014638,0,10.859,-0.77837,0.00046352,-14.008
0.52924,0.014639,0,10.84,-0.76522,0.00049601,-14.214
0.52924,0.014639,0,10.84,-0.76522,0.00049601,-14.214
0.53758,0.01463,0,10.933,-0.83008,0.00022829,-12.971
0.53683,0.014631,0,10.926,-0.82434,0.00024701,-13.075
0.53758,0.01463,0,10.933,-0.83008,0.00022829,-12.971
0.53758,0.01463,0,10.933,-0.83008,0.00022829,-12.971
0.53758,0.01463,0,10.933,-0.83008,0.00022829,-12.971
0.42804,-0.013369,0,11.912,-1.2171,-0.0006012,-17.757
0.42804,-0.01301,0,11.871,-1.2138,-0.00019868,-17.984
0.42804,-0.013369,0,11.912,-1.2171,-0.0006012,-17.757
0.42909,-0.012742,0,11.825,-1.1474,0.00029313,-18.277
0.42932,-0.012748,0,11.821,-1.1332,0.00031878,-18.298
0.43641,-0.013323,0,11.784,-0.75767,0.00058167,-18.116
0.4385,-0.01337,0,11.739,-0.65944,0.00078506,-18.066
0.43746,-0.0127,0,11.51,-0.68457,0.0016249,-18.455
0.45417,-0.013946,0,11.492,-0.10915,0.0010644,-16.344
0.47191,-0.013354,0,10.856,0.28808,0.0013234,-14.16
0.4777,-0.013905,0,10.997,0.37286,0.00086296,-13.079
0.47816,-0.013335,0,10.741,0.38417,0.0011984,-13.091
0.47816,-0.013335,0,10.741,0.38417,0.0011984,-13.091
0.47921,-0.012743,0,10.354,0.3998,0.0014949,-13.033
0.48651,-0.013356,0,10.743,0.49705,0.00081179,-11.822
0.48651,-0.013356,0,10.743,0.49705,0.00081179,-11.822
0.48755,-0.012692,0,10.351,0.50812,0.0013143,-11.725
0.40489,-0.0082903,0,10.09,-3.5648,-0.0034145,-2.3911
0.40489,-0.0082903,0,10.09,-3.5648,-0.0034145,-2.3911
0.40383,-0.007625,0,9.7086,-3.7398,-0.0037755,0.75589
0.52925,-0.0090115,0,8.4093,0.72517,0.0011262,-5.0948
0.53026,-0.0090268,0,8.4859,0.73865,0.0010927,-5.0403
0.53863,-0.0083544,0,8.3088,0.76102,0.00097524,-3.6461
0.54488,-0.0083735,0,8.576,0.78746,0.00065278,-2.4507
0.54488,-0.0083735,0,8.576,0.78746,0.00065278,-2.4507
0.54592,-0.0077246,0,8.1281,0.7626,0.00078072,-2.2181
0.57927,-0.0039656,0,6.504,0.59974,0.00040951,5.2529
0.58002,-0.0039706,0,6.5346,0.59034,0.00040509,5.4493
0.58651,-0.0033386,0,6.183,0.41019,0.00043211,6.9392
0.58651,-0.0033386,0,6.183,0.41019,0.00043211,6.9392
0.58729,-0.0027516,0,5.7467,0.38033,0.00046213,7.0021
0.58755,-0.0027583,0,5.7638,0.37693,0.00045717,7.0079
0.58755,-0.0027583,0,5.7638,0.37693,0.00045717,7.0079
0.59453,-0.0035771,0,6.696,0.19557,0.0018164,6.6529
0.59478,-0.0032723,0,6.4915,0.17803,0.0021958,6.6786
0.59478,-0.0029848,0,6.2813,0.16532,0.0024588,6.6997
0.59478,-0.0032723,0,6.4915,0.17803,0.0021958,6.6786
0.59507,-0.0026631,0,6.0573,0.14679,0.0032157,6.6516
0.59582,-0.0026418,0,6.0703,0.13485,0.0044186,6.4693
0.59582,-0.0026418,0,6.0703,0.13485,0.0044186,6.4693
0.40376,0.0076672,0,9.7238,4.1859,-0.0061908,-1.3808
0.40486,0.0082615,0,10.131,4.0428,-0.0062455,-4.9856
0.57093,0.0089409,0,8.3847,-0.9079,0.0014481,-8.1116
0.57927,0.0077034,0,7.9355,-0.95516,0.0014703,-7.0661
0.57823,0.0083167,0,8.3268,-0.96887,0.001386,-7.0714
0.57823,0.0083167,0,8.3268,-0.96887,0.001386,-7.0714
0.58031,0.0083353,0,8.4868,-1.0208,0.0013172,-6.7972
0.58031,0.0083353,0,8.4868,-1.0208,0.0013172,-6.7972
0.41986,0.012757,0,12.013,2.2555,-0.0043628,-21.053
0.42068,0.012752,0,12.03,2.1921,-0.0038896,-21.473
0.4189,0.014249,0,11.997,2.2647,-0.0038719,-19.003
0.41963,0.013383,0,12.039,2.257,-0.0049801,-20.348
0.41963,0.013383,0,12.039,2.257,-0.0049801,-20.348
0.42173,0.01337,0,12.098,2.0981,-0.0042725,-21.477
0.42173,0.01337,0,12.098,2.0981,-0.0042725,-21.477
0.42906,0.014,0,12.192,1.5801,-0.0024503,-23.192
0.51256,0.014038,0,10.068,-0.60064,0.0018186,-16.817
0.5209,0.01399,0,10.277,-0.67383,0.0013752,-15.481
0.52924,0.012786,0,9.4845,-0.71677,0.0017252,-14.447
0.5282,0.013384,0,9.9419,-0.72318,0.0014369,-14.434
0.5282,0.013384,0,9.9419,-0.72318,0.0014369,-14.434
0.53129,0.014599,0,10.84,-0.7826,0.000477,-13.935
0.53028,0.013401,0,10.036,-0.74963,0.0013111,-14.233
0.53028,0.013401,0,10.036,-0.74963,0.0013111,-14.233
0.4102,-0.01335,0,11.074,-2.4271,-0.00085946,-7.8623
0.523,-0.01337,0,10.731,0.77916,-1.241e-06,-5.9692
0.40913,-0.009606,0,11.003,-3.0012,-0.0021341,-10.505
0.40912,-0.0091817,0,10.98,-3.0595,-0.0014179,-11.124
0.40701,-0.0096062,0,10.646,-3.1855,-0.0029576,-6.5101
0.40701,-0.0096062,0,10.646,-3.1855,-0.0029576,-6.5101
0.49902,-0.012089,0,9.9833,0.61259,0.0011749,-9.8765
0.49902,-0.012089,0,9.9833,0.61259,0.0011749,-9.8765
0.49797,-0.011408,0,9.364,0.58996,0.0014759,-10.12
0.51465,-0.010207,0,8.8267,0.68122,0.0012989,-7.3972
0.51466,-0.012124,0,10.268,0.73521,0.00060623,-7.3806
0.52612,-0.0096083,0,8.8194,0.74327,0.0010946,-5.6881
0.53238,-0.0096263,0,9.0548,0.77711,0.00089518,-4.62
0.53238,-0.0096263,0,9.0548,0.77711,0.00089518,-4.62
0.53446,-0.0096044,0,9.111,0.78446,0.00083505,-4.2116
0.53446,-0.0096044,0,9.111,0.78446,0.00083505,-4.2116
0.57301,-0.0083173,0,9.1487,0.74297,9.4614e-05,3.2681
0.40165,-0.0063167,0,8.6469,-3.9334,-0.0047604,10.43
0.55113,-0.0070852,0,7.8428,0.75736,0.00077477,-1.3338
0.55217,-0.0064148,0,7.2618,0.71653,0.00079111,-1.0579
0.56468,-0.0052458,0,6.942,0.69758,0.00060289,1.5338
0.56468,-0.007107,0,8.389,0.77628,0.00045114,1.4646
0.57614,-0.0045708,0,6.8533,0.64906,0.00042836,4.3515
0.57614,-0.0045708,0,6.8533,0.64906,0.00042836,4.3515
0.57405,-0.0045448,0,6.7392,0.66571,0.00046132,3.8054
0.57405,-0.0045448,0,6.7392,0.66571,0.00046132,3.8054
0.60106,-0.0012125,0,5.0901,0.21161,0.000831,5.8677
0.39826,0.00423,0,6.6731,3.1188,-0.0011481,29.73
0.39826,0.00423,0,6.6731,3.1188,-0.0011481,29.73
0.40155,0.00644,0,8.6241,4.297,-0.0067277,9.1815
0.58556,0.0064403,0,7.2858,-1.0622,0.0013698,-5.5303
0.58451,0.0070785,0,7.7916,-1.0739,0.0013731,-5.9681
0.59394,0.0069853,0,8.0567,-1.1918,0.00094005,-0.73796
0.59317,0.0051141,0,6.5188,-1.1334,0.0010079,-1.1002
0.59395,0.0051101,0,6.5656,-1.1345,0.00098305,-0.61876
0.60416,0.0037426,0,5.8551,-0.69503,0.00086576,5.2032
0.60416,0.0037426,0,5.8551,-0.69503,0.00086576,5.2032
0.407,0.0095284,0,10.721,3.6814,-0.0064033,-9.6113
0.407,0.0095284,0,10.721,3.6814,-0.0064033,-9.6113
0.41017,0.012097,0,11.27,3.06,-0.0042789,-12.44
0.41016,0.010192,0,11.254,3.3152,-0.0057261,-14.868
0.41752,0.012135,0,11.897,2.4754,-0.0044646,-20.266
0.53966,0.011443,0,8.6475,-0.73395,0.0018495,-12.851
0.54383,0.01151,0,9.0099,-0.78984,0.0016311,-12.32
0.54479,0.011496,0,9.0539,-0.80013,0.0015985,-12.161
0.54279,0.012117,0,9.4628,-0.80308,0.0014202,-12.325
0.54279,0.012117,0,9.4628,-0.80308,0.0014202,-12.325
0.5407,0.012083,0,9.3117,-0.78633,0.0015444,-12.614
0.5407,0.012083,0,9.3117,-0.78633,0.0015444,-12.614
0.55634,0.010258,0,8.5933,-0.83702,0.0015741,-10.439
0.55634,0.01212,0,10.013,-0.92085,0.00082872,-10.266
0.56051,0.01211,0,10.124,-0.9523,0.00068169,-9.5943
0.56051,0.010211,0,8.8178,-0.87122,0.0014365,-9.6562
0.56572,0.0095995,0,8.5556,-0.8864,0.0014483,-8.8522
0.56572,0.0095995,0,8.5556,-0.8864,0.0014483,-8.8522
0.56781,0.0096182,0,8.7166,-0.91232,0.0013689,-8.6507
0.56781,0.0093162,0,8.4727,-0.89413,0.0014452,-8.6747
0.56781,0.0096182,0,8.7166,-0.91232,0.0013689,-8.6507
0.43534,0.018375,0,12.414,1.2141,-0.0015369,-21.493
0.4322,0.014606,0,12.245,1.3905,-0.0023372,-23.479
0.4322,0.014606,0,12.245,1.3905,-0.0023372,-23.479
0.43429,0.014605,0,12.225,1.2795,-0.0018914,-23.607
0.43952,0.017129,0,12.438,1.0351,-0.0028401,-22.695
0.43952,0.015207,0,12.246,1.0178,-0.0016535,-23.727
0.4437,0.017143,0,12.432,0.86032,-0.0026983,-22.919
0.4437,0.015272,0,12.155,0.83327,-0.0008889,-23.857
0.44787,0.015249,0,11.999,0.66185,2.4784e-05,-23.993
0.44714,0.015281,0,12.043,0.69536,-0.00021829,-23.91
0.44787,0.017127,0,12.404,0.69578,-0.0024043,-23.036
0.45205,0.01709,0,12.35,0.54778,-0.0020539,-22.916
0.45206,0.015109,0,11.705,0.50031,0.0010625,-23.708
0.45623,0.015186,0,11.561,0.35944,0.0013597,-23.476
0.4771,0.015191,0,10.871,-0.13966,0.0019725,-21.392
0.47801,0.015176,0,10.842,-0.1551,0.0019878,-21.291
0.48127,0.015123,0,10.743,-0.21277,0.002035,-20.89
0.48127,0.017091,0,11.915,-0.19239,-0.00068447,-20.479
0.48545,0.017117,0,11.881,-0.26228,-0.00067785,-19.926
0.48544,0.01519,0,10.794,-0.28183,0.0018232,-20.19
0.48962,0.017158,0,11.859,-0.33061,-0.00068279,-19.466
0.48962,0.015331,0,10.928,-0.34554,0.0015093,-19.768
0.48924,0.015333,0,10.931,-0.34118,0.0015179,-19.846
0.49379,0.017143,0,11.817,-0.3914,-0.00064856,-18.892
0.49379,0.01526,0,10.872,-0.39831,0.001466,-19.206
0.49796,0.018378,0,12.003,-0.43609,-0.0011612,-18.137
0.50213,0.017241,0,11.775,-0.49909,-0.00068945,-17.779
0.50213,0.018381,0,11.965,-0.48836,-0.0011042,-17.602
0.49796,0.017128,0,11.78,-0.44831,-0.00063173,-18.339
0.49796,0.015195,0,10.841,-0.45428,0.0013924,-18.632
0.5063,0.018377,0,11.926,-0.53922,-0.0010459,-17.043
0.5063,0.018006,0,11.867,-0.54254,-0.00092769,-17.094
0.50734,0.014581,0,10.447,-0.55675,0.0016509,-17.454
0.50943,0.014569,0,10.406,-0.57777,0.0015723,-17.044
0.50943,0.014569,0,10.406,-0.57777,0.0015723,-17.044
0.51569,0.014633,0,10.604,-0.64233,0.0011558,-16.212
0.51569,0.014633,0,10.604,-0.64233,0.0011558,-16.212
0.51777,0.014608,0,10.622,-0.66222,0.0010769,-15.878
0.51777,0.014608,0,10.622,-0.66222,0.0010769,-15.878
0.427,-0.014629,0,11.954,-1.2735,-0.0013725,-16.666
0.427,-0.01272,0,11.852,-1.2761,-0.00012053,-18.06
0.43118,-0.012775,0,11.788,-1.0265,0.00055527,-18.441
0.43118,-0.014635,0,11.982,-1.0392,-0.0011312,-17.23
0.43537,-0.012647,0,11.578,-0.7896,0.0014489,-18.508
0.45208,-0.01396,0,11.561,-0.16373,0.0010179,-16.773
0.45626,-0.014009,0,11.481,-0.061309,0.001011,-16.162
0.47295,-0.012686,0,10.279,0.30625,0.001752,-14.092
0.47712,-0.014606,0,11.313,0.35897,0.00045101,-13.065
0.47768,-0.012664,0,10.258,0.38361,0.001602,-13.254
0.47712,-0.012639,0,10.23,0.37749,0.001636,-13.384
0.48546,-0.012732,0,10.367,0.4822,0.001146,-12.073
0.40595,-0.0089653,0,10.44,-3.3563,-0.0031583,-5.1681
0.40595,-0.0089653,0,10.44,-3.3563,-0.0031583,-5.1681
0.42176,-0.012084,0,11.784,-1.6532,-0.00051384,-17.547
0.42176,-0.012084,0,11.784,-1.6532,-0.00051384,-17.547
0.49485,-0.012119,0,9.9884,0.57917,0.0012991,-10.661
0.49693,-0.012071,0,9.918,0.59663,0.0012614,-10.264
0.49693,-0.012071,0,9.918,0.59663,0.0012614,-10.264
0.52821,-0.0096133,0,8.8614,0.74824,0.0010291,-5.2195
0.52821,-0.0096133,0,8.8614,0.74824,0.0010291,-5.2195
0.5303,-0.0096448,0,8.9913,0.76453,0.00095738,-4.9965
0.5303,-0.0091588,0,8.5959,0.74458,0.0010629,-5.0293
0.5303,-0.0096448,0,8.9913,0.76453,0.00095738,-4.9965
0.52716,-0.0089516,0,8.2078,0.70869,0.0011879,-5.4458
0.53134,-0.0090154,0,8.5329,0.74783,0.0010601,-4.8511
0.53456,-0.0089532,0,8.6351,0.76077,0.0009698,-4.1992
0.5355,-0.0089549,0,8.6847,0.76356,0.00094159,-4.023
0.53967,-0.0077093,0,7.7222,0.7217,0.001046,-3.3439
0.54384,-0.009629,0,9.415,0.823,0.00051101,-2.6215
0.54394,-0.0077594,0,8.0544,0.75732,0.00086546,-2.6629
0.54384,-0.0077616,0,8.0512,0.75707,0.00088557,-2.6858
0.40274,-0.0069605,0,9.238,-3.8842,-0.0041849,4.8886
0.55322,-0.007077,0,7.8895,0.75765,0.00072944,-0.82409
0.55322,-0.007077,0,7.8895,0.75765,0.00072944,-0.82409
0.57823,-0.0045895,0,6.9379,0.63457,0.00039539,4.8695
0.57823,-0.0045895,0,6.9379,0.63457,0.00039539,4.8695
0.57718,-0.0039584,0,6.4214,0.6259,0.00043531,4.6028
0.58548,-0.004563,0,7.1254,0.47396,0.00032344,6.512
0.58548,-0.0026847,0,5.6014,0.41028,0.00047014,6.8965
0.59375,-0.0026873,0,6.0025,0.17076,0.00086636,6.8755
0.59375,-0.0026873,0,6.0025,0.17076,0.00086636,6.8755
0.39718,0.0035121,0,6.4485,2.4975,0.0020975,32.648
0.39718,0.0035121,0,6.4485,2.4975,0.0020975,32.648
0.59811,0.0037385,0,5.469,-0.99117,0.00074968,2.2761
0.59823,0.0037241,0,5.4565,-0.98736,0.00074771,2.3367
0.40264,0.0070758,0,9.2251,4.2894,-0.0063053,3.2723
0.40594,0.008877,0,10.45,3.8623,-0.0064028,-7.5413
0.56467,0.0089495,0,7.901,-0.82949,0.0016321,-9.0822
0.56885,0.0089812,0,8.2762,-0.88873,0.0014984,-8.528
0.57301,0.0089497,0,8.5397,-0.93091,0.001384,-7.8259
0.57718,0.0076493,0,7.6934,-0.90019,0.0015358,-7.2057
0.57718,0.009572,0,9.2067,-1.0272,0.0010611,-7.1182
0.58661,0.0070646,0,7.852,-1.1281,0.0012783,-4.9782
0.58661,0.0070646,0,7.852,-1.1281,0.0012783,-4.9782
0.58136,0.0077084,0,8.1032,-1.0087,0.0014022,-6.6366
0.58136,0.0095754,0,9.3805,-1.102,0.00093008,-6.3381
0.59709,0.0044552,0,6.061,-1.0618,0.00083516,1.5593
0.59709,0.0044552,0,6.061,-1.0618,0.00083516,1.5593
0.41857,0.012761,0,11.979,2.3632,-0.0050115,-20.272
0.41825,0.01276,0,11.965,2.3899,-0.0051168,-20.065
0.42278,0.012719,0,12.02,2.0149,-0.0021818,-22.544
0.42697,0.013985,0,12.21,1.7123,-0.0033112,-22.77
0.43087,0.013999,0,12.162,1.4677,-0.0016202,-23.654
0.43115,0.013996,0,12.154,1.4488,-0.0014691,-23.737
0.51047,0.013945,0,9.8876,-0.57085,0.0020281,-16.883
0.51465,0.014022,0,10.113,-0.62056,0.0017099,-16.43
0.51881,0.013955,0,10.175,-0.65855,0.0015238,-15.755
0.52715,0.012715,0,9.288,-0.68765,0.0018845,-14.538
0.52715,0.014627,0,10.801,-0.74759,0.00058615,-14.487
0.53862,0.012119,0,9.3038,-0.77373,0.0016252,-13.055
0.53862,0.011865,0,9.0308,-0.75478,0.0017288,-13.051
0.53132,0.012761,0,9.5564,-0.73527,0.0016117,-14.06
